Plot,Treatment,Row,Date,With Brood,Without Brood,Added.Brood,Added.No.Brood,Days.Since.Start
603,Extinguish,1,12/16/21,0,0,NA,NA,287
603,Extinguish,2,12/16/21,0,0,NA,NA,287
603,Extinguish,3,12/16/21,1,0,NA,NA,287
603,Extinguish,4,12/16/21,0,2,NA,NA,287
603,Extinguish,5,12/16/21,0,0,1,2,287
604,Clinch,1,12/16/21,2,0,NA,NA,287
604,Clinch,2,12/16/21,1,0,NA,NA,287
604,Clinch,3,12/16/21,0,1,NA,NA,287
604,Clinch,4,12/16/21,3,0,NA,NA,287
604,Clinch,5,12/16/21,0,1,6,2,287
605,Chlorpyrifos,1,12/16/21,4,0,NA,NA,287
605,Chlorpyrifos,2,12/16/21,5,1,NA,NA,287
605,Chlorpyrifos,3,12/16/21,5,1,NA,NA,287
605,Chlorpyrifos,4,12/16/21,3,4,NA,NA,287
605,Chlorpyrifos,5,12/16/21,3,3,20,9,287
101,Control,1,1/5/22,3,1,NA,NA,307
101,Control,2,1/5/22,2,1,NA,NA,307
101,Control,3,1/5/22,2,1,NA,NA,307
101,Control,4,1/5/22,3,1,NA,NA,307
101,Control,5,1/5/22,2,2,12,6,307
102,HotWater,1,1/5/22,3,0,NA,NA,307
102,HotWater,2,1/5/22,0,1,NA,NA,307
102,HotWater,3,1/5/22,2,0,NA,NA,307
102,HotWater,4,1/5/22,2,0,NA,NA,307
102,HotWater,5,1/5/22,0,0,7,1,307
103,Chlorpyrifos,1,1/5/22,2,3,NA,NA,307
103,Chlorpyrifos,2,1/5/22,4,0,NA,NA,307
103,Chlorpyrifos,3,1/5/22,3,2,NA,NA,307
103,Chlorpyrifos,4,1/5/22,3,0,NA,NA,307
103,Chlorpyrifos,5,1/5/22,2,1,14,6,307
104,Clinch,1,1/5/22,2,1,NA,NA,307
104,Clinch,2,1/5/22,0,1,NA,NA,307
104,Clinch,3,1/5/22,2,2,NA,NA,307
104,Clinch,4,1/5/22,0,1,NA,NA,307
104,Clinch,5,1/5/22,1,0,5,5,307
105,Extinguish,1,1/5/22,0,1,NA,NA,307
105,Extinguish,2,1/5/22,1,1,NA,NA,307
105,Extinguish,3,1/5/22,0,2,NA,NA,307
105,Extinguish,4,1/5/22,1,0,NA,NA,307
105,Extinguish,5,1/5/22,1,1,3,5,307
201,Chlorpyrifos,1,1/5/22,2,0,NA,NA,307
201,Chlorpyrifos,2,1/5/22,2,1,NA,NA,307
201,Chlorpyrifos,3,1/5/22,2,1,NA,NA,307
201,Chlorpyrifos,4,1/5/22,2,0,NA,NA,307
201,Chlorpyrifos,5,1/5/22,5,0,13,2,307
202,Clinch,1,1/5/22,1,1,NA,NA,307
202,Clinch,2,1/5/22,0,0,NA,NA,307
202,Clinch,3,1/5/22,0,0,NA,NA,307
202,Clinch,4,1/5/22,0,0,NA,NA,307
202,Clinch,5,1/5/22,0,0,1,1,307
203,HotWater,1,1/5/22,2,0,NA,NA,307
203,HotWater,2,1/5/22,2,1,NA,NA,307
203,HotWater,3,1/5/22,1,1,NA,NA,307
203,HotWater,4,1/5/22,2,1,NA,NA,307
203,HotWater,5,1/5/22,2,0,9,3,307
204,Extinguish,1,1/5/22,0,0,NA,NA,307
204,Extinguish,2,1/5/22,2,1,NA,NA,307
204,Extinguish,3,1/5/22,1,0,NA,NA,307
204,Extinguish,4,1/5/22,3,0,NA,NA,307
204,Extinguish,5,1/5/22,1,0,7,1,307
205,Control,1,1/5/22,3,1,NA,NA,307
205,Control,2,1/5/22,2,1,NA,NA,307
205,Control,3,1/5/22,4,2,NA,NA,307
205,Control,4,1/5/22,4,1,NA,NA,307
205,Control,5,1/5/22,1,1,14,6,307
301,Chlorpyrifos,1,1/5/22,2,1,NA,NA,307
301,Chlorpyrifos,2,1/5/22,1,2,NA,NA,307
301,Chlorpyrifos,3,1/5/22,3,0,NA,NA,307
301,Chlorpyrifos,4,1/5/22,2,1,NA,NA,307
301,Chlorpyrifos,5,1/5/22,2,2,10,6,307
302,Extinguish,1,1/5/22,0,1,NA,NA,307
302,Extinguish,2,1/5/22,0,1,NA,NA,307
302,Extinguish,3,1/5/22,0,1,NA,NA,307
302,Extinguish,4,1/5/22,0,2,NA,NA,307
302,Extinguish,5,1/5/22,0,2,0,7,307
303,Clinch,1,1/5/22,0,1,NA,NA,307
303,Clinch,2,1/5/22,0,3,NA,NA,307
303,Clinch,3,1/5/22,0,2,NA,NA,307
303,Clinch,4,1/5/22,1,0,NA,NA,307
303,Clinch,5,1/5/22,1,0,2,6,307
304,HotWater,1,1/5/22,1,2,NA,NA,307
304,HotWater,2,1/5/22,2,0,NA,NA,307
304,HotWater,3,1/5/22,2,1,NA,NA,307
304,HotWater,4,1/5/22,0,1,NA,NA,307
304,HotWater,5,1/5/22,2,0,7,4,307
305,Control,1,1/5/22,4,1,NA,NA,307
305,Control,2,1/5/22,3,4,NA,NA,307
305,Control,3,1/5/22,3,1,NA,NA,307
305,Control,4,1/5/22,3,0,NA,NA,307
305,Control,5,1/5/22,2,0,15,6,307
401,HotWater,1,1/5/22,4,1,NA,NA,307
401,HotWater,2,1/5/22,6,0,NA,NA,307
401,HotWater,3,1/5/22,1,1,NA,NA,307
401,HotWater,4,1/5/22,3,1,NA,NA,307
401,HotWater,5,1/5/22,0,1,14,4,307
402,Extinguish,1,1/5/22,1,2,NA,NA,307
402,Extinguish,2,1/5/22,0,2,NA,NA,307
402,Extinguish,3,1/5/22,1,2,NA,NA,307
402,Extinguish,4,1/5/22,0,2,NA,NA,307
402,Extinguish,5,1/5/22,1,2,3,10,307
403,Control,1,1/5/22,3,3,NA,NA,307
403,Control,2,1/5/22,5,0,NA,NA,307
403,Control,3,1/5/22,5,1,NA,NA,307
403,Control,4,1/5/22,3,1,NA,NA,307
403,Control,5,1/5/22,4,4,20,9,307
404,Clinch,1,1/5/22,1,4,NA,NA,307
404,Clinch,2,1/5/22,0,0,NA,NA,307
404,Clinch,3,1/5/22,1,0,NA,NA,307
404,Clinch,4,1/5/22,0,2,NA,NA,307
404,Clinch,5,1/5/22,0,1,2,7,307
405,Chlorpyrifos,1,1/5/22,2,2,NA,NA,307
405,Chlorpyrifos,2,1/5/22,4,0,NA,NA,307
405,Chlorpyrifos,3,1/5/22,3,4,NA,NA,307
405,Chlorpyrifos,4,1/5/22,1,3,NA,NA,307
405,Chlorpyrifos,5,1/5/22,1,3,11,12,307
501,Clinch,1,1/5/22,2,0,NA,NA,307
501,Clinch,2,1/5/22,2,1,NA,NA,307
501,Clinch,3,1/5/22,2,3,NA,NA,307
501,Clinch,4,1/5/22,0,1,NA,NA,307
501,Clinch,5,1/5/22,3,1,9,6,307
502,Control,1,1/5/22,2,3,NA,NA,307
502,Control,2,1/5/22,6,2,NA,NA,307
502,Control,3,1/5/22,3,0,NA,NA,307
502,Control,4,1/5/22,2,0,NA,NA,307
502,Control,5,1/5/22,0,2,13,7,307
503,Chlorpyrifos,1,1/5/22,3,1,NA,NA,307
503,Chlorpyrifos,2,1/5/22,1,3,NA,NA,307
503,Chlorpyrifos,3,1/5/22,5,1,NA,NA,307
503,Chlorpyrifos,4,1/5/22,2,0,NA,NA,307
503,Chlorpyrifos,5,1/5/22,1,1,12,6,307
504,Extinguish,1,1/5/22,0,0,NA,NA,307
504,Extinguish,2,1/5/22,2,1,NA,NA,307
504,Extinguish,3,1/5/22,1,0,NA,NA,307
504,Extinguish,4,1/5/22,0,1,NA,NA,307
504,Extinguish,5,1/5/22,2,1,5,3,307
505,HotWater,1,1/5/22,2,1,NA,NA,307
505,HotWater,2,1/5/22,4,3,NA,NA,307
505,HotWater,3,1/5/22,3,2,NA,NA,307
505,HotWater,4,1/5/22,8,1,NA,NA,307
505,HotWater,5,1/5/22,5,0,22,7,307
601,Control,1,1/5/22,6,1,NA,NA,307
601,Control,2,1/5/22,7,3,NA,NA,307
601,Control,3,1/5/22,4,1,NA,NA,307
601,Control,4,1/5/22,10,3,NA,NA,307
601,Control,5,1/5/22,5,3,32,11,307
602,HotWater,1,1/5/22,2,2,NA,NA,307
602,HotWater,2,1/5/22,7,0,NA,NA,307
602,HotWater,3,1/5/22,3,0,NA,NA,307
602,HotWater,4,1/5/22,5,2,NA,NA,307
602,HotWater,5,1/5/22,1,2,18,6,307
603,Extinguish,1,1/5/22,1,2,NA,NA,307
603,Extinguish,2,1/5/22,0,1,NA,NA,307
603,Extinguish,3,1/5/22,0,0,NA,NA,307
603,Extinguish,4,1/5/22,1,0,NA,NA,307
603,Extinguish,5,1/5/22,1,1,3,4,307
604,Clinch,1,1/5/22,1,0,NA,NA,307
604,Clinch,2,1/5/22,1,0,NA,NA,307
604,Clinch,3,1/5/22,1,1,NA,NA,307
604,Clinch,4,1/5/22,2,0,NA,NA,307
604,Clinch,5,1/5/22,0,1,5,2,307
605,Chlorpyrifos,1,1/5/22,6,1,NA,NA,307
605,Chlorpyrifos,2,1/5/22,3,1,NA,NA,307
605,Chlorpyrifos,3,1/5/22,4,2,NA,NA,307
605,Chlorpyrifos,4,1/5/22,3,3,NA,NA,307
605,Chlorpyrifos,5,1/5/22,1,2,17,9,307
101,Control,1,1/21/22,10,0,NA,NA,323
101,Control,2,1/21/22,6,1,NA,NA,323
101,Control,3,1/21/22,8,2,NA,NA,323
101,Control,4,1/21/22,6,2,NA,NA,323
101,Control,5,1/21/22,10,1,40,6,323
102,HotWater,1,1/21/22,2,1,NA,NA,323
102,HotWater,2,1/21/22,5,1,NA,NA,323
102,HotWater,3,1/21/22,9,0,NA,NA,323
102,HotWater,4,1/21/22,1,1,NA,NA,323
102,HotWater,5,1/21/22,6,0,23,3,323
103,Chlorpyrifos,1,1/21/22,6,0,NA,NA,323
103,Chlorpyrifos,2,1/21/22,11,0,NA,NA,323
103,Chlorpyrifos,3,1/21/22,6,1,NA,NA,323
103,Chlorpyrifos,4,1/21/22,5,0,NA,NA,323
103,Chlorpyrifos,5,1/21/22,4,0,32,1,323
104,Clinch,1,1/21/22,3,0,NA,NA,323
104,Clinch,2,1/21/22,1,0,NA,NA,323
104,Clinch,3,1/21/22,1,1,NA,NA,323
104,Clinch,4,1/21/22,1,0,NA,NA,323
104,Clinch,5,1/21/22,6,1,12,2,323
105,Extinguish,1,1/21/22,1,1,NA,NA,323
105,Extinguish,2,1/21/22,0,1,NA,NA,323
105,Extinguish,3,1/21/22,1,0,NA,NA,323
105,Extinguish,4,1/21/22,2,0,NA,NA,323
105,Extinguish,5,1/21/22,7,0,11,2,323
201,Chlorpyrifos,1,1/21/22,3,0,NA,NA,323
201,Chlorpyrifos,2,1/21/22,5,0,NA,NA,323
201,Chlorpyrifos,3,1/21/22,6,1,NA,NA,323
201,Chlorpyrifos,4,1/21/22,7,1,NA,NA,323
201,Chlorpyrifos,5,1/21/22,10,1,31,3,323
202,Clinch,1,1/21/22,8,1,NA,NA,323
202,Clinch,2,1/21/22,4,0,NA,NA,323
202,Clinch,3,1/21/22,2,2,NA,NA,323
202,Clinch,4,1/21/22,4,0,NA,NA,323
202,Clinch,5,1/21/22,2,1,20,4,323
203,HotWater,1,1/21/22,5,2,NA,NA,323
203,HotWater,2,1/21/22,2,1,NA,NA,323
203,HotWater,3,1/21/22,2,4,NA,NA,323
203,HotWater,4,1/21/22,7,0,NA,NA,323
203,HotWater,5,1/21/22,3,1,19,8,323
204,Extinguish,1,1/21/22,2,1,NA,NA,323
204,Extinguish,2,1/21/22,5,0,NA,NA,323
204,Extinguish,3,1/21/22,3,2,NA,NA,323
204,Extinguish,4,1/21/22,5,2,NA,NA,323
204,Extinguish,5,1/21/22,5,0,20,5,323
205,Control,1,1/21/22,11,3,NA,NA,323
205,Control,2,1/21/22,7,1,NA,NA,323
205,Control,3,1/21/22,11,1,NA,NA,323
205,Control,4,1/21/22,2,1,NA,NA,323
205,Control,5,1/21/22,6,1,37,7,323
301,Chlorpyrifos,1,1/21/22,7,2,NA,NA,323
301,Chlorpyrifos,2,1/21/22,5,1,NA,NA,323
301,Chlorpyrifos,3,1/21/22,5,1,NA,NA,323
301,Chlorpyrifos,4,1/21/22,6,2,NA,NA,323
301,Chlorpyrifos,5,1/21/22,3,0,26,6,323
302,Extinguish,1,1/21/22,1,2,NA,NA,323
302,Extinguish,2,1/21/22,2,0,NA,NA,323
302,Extinguish,3,1/21/22,1,1,NA,NA,323
302,Extinguish,4,1/21/22,3,1,NA,NA,323
302,Extinguish,5,1/21/22,2,1,9,5,323
303,Clinch,1,1/21/22,3,1,NA,NA,323
303,Clinch,2,1/21/22,4,1,NA,NA,323
303,Clinch,3,1/21/22,0,1,NA,NA,323
303,Clinch,4,1/21/22,3,0,NA,NA,323
303,Clinch,5,1/21/22,2,1,12,4,323
304,HotWater,1,1/21/22,5,1,NA,NA,323
304,HotWater,2,1/21/22,7,0,NA,NA,323
304,HotWater,3,1/21/22,8,1,NA,NA,323
304,HotWater,4,1/21/22,4,1,NA,NA,323
304,HotWater,5,1/21/22,5,1,29,4,323
305,Control,1,1/21/22,13,0,NA,NA,323
305,Control,2,1/21/22,10,3,NA,NA,323
305,Control,3,1/21/22,7,0,NA,NA,323
305,Control,4,1/21/22,6,1,NA,NA,323
305,Control,5,1/21/22,7,2,43,6,323
401,HotWater,1,1/21/22,3,1,NA,NA,323
401,HotWater,2,1/21/22,2,1,NA,NA,323
401,HotWater,3,1/21/22,2,0,NA,NA,323
401,HotWater,4,1/21/22,5,2,NA,NA,323
401,HotWater,5,1/21/22,3,0,15,4,323
402,Extinguish,1,1/21/22,2,0,NA,NA,323
402,Extinguish,2,1/21/22,2,0,NA,NA,323
402,Extinguish,3,1/21/22,2,0,NA,NA,323
402,Extinguish,4,1/21/22,1,1,NA,NA,323
402,Extinguish,5,1/21/22,6,0,13,1,323
403,Control,1,1/21/22,6,0,NA,NA,323
403,Control,2,1/21/22,5,1,NA,NA,323
403,Control,3,1/21/22,7,0,NA,NA,323
403,Control,4,1/21/22,4,1,NA,NA,323
403,Control,5,1/21/22,9,1,31,3,323
404,Clinch,1,1/21/22,2,0,NA,NA,323
404,Clinch,2,1/21/22,2,1,NA,NA,323
404,Clinch,3,1/21/22,2,0,NA,NA,323
404,Clinch,4,1/21/22,1,0,NA,NA,323
404,Clinch,5,1/21/22,1,0,8,1,323
405,Chlorpyrifos,1,1/21/22,5,0,NA,NA,323
405,Chlorpyrifos,2,1/21/22,4,0,NA,NA,323
405,Chlorpyrifos,3,1/21/22,7,0,NA,NA,323
405,Chlorpyrifos,4,1/21/22,1,0,NA,NA,323
405,Chlorpyrifos,5,1/21/22,7,2,24,2,323
501,Clinch,1,1/21/22,2,3,NA,NA,323
501,Clinch,2,1/21/22,1,1,NA,NA,323
501,Clinch,3,1/21/22,1,0,NA,NA,323
501,Clinch,4,1/21/22,3,1,NA,NA,323
501,Clinch,5,1/21/22,3,1,10,6,323
502,Control,1,1/21/22,8,1,NA,NA,323
502,Control,2,1/21/22,4,3,NA,NA,323
502,Control,3,1/21/22,4,1,NA,NA,323
502,Control,4,1/21/22,4,1,NA,NA,323
502,Control,5,1/21/22,0,2,20,8,323
503,Chlorpyrifos,1,1/21/22,4,2,NA,NA,323
503,Chlorpyrifos,2,1/21/22,5,0,NA,NA,323
503,Chlorpyrifos,3,1/21/22,4,0,NA,NA,323
503,Chlorpyrifos,4,1/21/22,3,1,NA,NA,323
503,Chlorpyrifos,5,1/21/22,0,1,16,4,323
504,Extinguish,1,1/21/22,1,1,NA,NA,323
504,Extinguish,2,1/21/22,2,0,NA,NA,323
504,Extinguish,3,1/21/22,0,3,NA,NA,323
504,Extinguish,4,1/21/22,2,0,NA,NA,323
504,Extinguish,5,1/21/22,0,2,5,6,323
505,HotWater,1,1/21/22,6,0,NA,NA,323
505,HotWater,2,1/21/22,7,1,NA,NA,323
505,HotWater,3,1/21/22,8,0,NA,NA,323
505,HotWater,4,1/21/22,5,0,NA,NA,323
505,HotWater,5,1/21/22,11,1,37,2,323
601,Control,1,1/21/22,5,0,NA,NA,323
601,Control,2,1/21/22,5,0,NA,NA,323
601,Control,3,1/21/22,6,0,NA,NA,323
601,Control,4,1/21/22,9,0,NA,NA,323
601,Control,5,1/21/22,10,1,35,1,323
602,HotWater,1,1/21/22,7,1,NA,NA,323
602,HotWater,2,1/21/22,4,0,NA,NA,323
602,HotWater,3,1/21/22,4,0,NA,NA,323
602,HotWater,4,1/21/22,6,0,NA,NA,323
602,HotWater,5,1/21/22,5,1,26,2,323
603,Extinguish,1,1/21/22,3,1,NA,NA,323
603,Extinguish,2,1/21/22,2,0,NA,NA,323
603,Extinguish,3,1/21/22,0,0,NA,NA,323
603,Extinguish,4,1/21/22,2,0,NA,NA,323
603,Extinguish,5,1/21/22,2,0,9,1,323
604,Clinch,1,1/21/22,1,0,NA,NA,323
604,Clinch,2,1/21/22,0,0,NA,NA,323
604,Clinch,3,1/21/22,2,0,NA,NA,323
604,Clinch,4,1/21/22,0,0,NA,NA,323
604,Clinch,5,1/21/22,1,0,4,0,323
605,Chlorpyrifos,1,1/21/22,4,0,NA,NA,323
605,Chlorpyrifos,2,1/21/22,1,0,NA,NA,323
605,Chlorpyrifos,3,1/21/22,4,0,NA,NA,323
605,Chlorpyrifos,4,1/21/22,6,0,NA,NA,323
605,Chlorpyrifos,5,1/21/22,6,1,21,1,323
101,Control,1,2/3/22,3,1,NA,NA,336
101,Control,2,2/3/22,2,1,NA,NA,336
101,Control,3,2/3/22,3,0,NA,NA,336
101,Control,4,2/3/22,4,0,NA,NA,336
101,Control,5,2/3/22,4,0,16,2,336
102,HotWater,1,2/3/22,2,0,NA,NA,336
102,HotWater,2,2/3/22,1,1,NA,NA,336
102,HotWater,3,2/3/22,3,0,NA,NA,336
102,HotWater,4,2/3/22,1,0,NA,NA,336
102,HotWater,5,2/3/22,3,1,10,2,336
103,Chlorpyrifos,1,2/3/22,1,0,NA,NA,336
103,Chlorpyrifos,2,2/3/22,3,1,NA,NA,336
103,Chlorpyrifos,3,2/3/22,5,1,NA,NA,336
103,Chlorpyrifos,4,2/3/22,3,1,NA,NA,336
103,Chlorpyrifos,5,2/3/22,2,1,14,4,336
104,Clinch,1,2/3/22,0,0,NA,NA,336
104,Clinch,2,2/3/22,1,1,NA,NA,336
104,Clinch,3,2/3/22,0,0,NA,NA,336
104,Clinch,4,2/3/22,2,1,NA,NA,336
104,Clinch,5,2/3/22,0,0,3,2,336
105,Extinguish,1,2/3/22,0,0,NA,NA,336
105,Extinguish,2,2/3/22,2,0,NA,NA,336
105,Extinguish,3,2/3/22,3,1,NA,NA,336
105,Extinguish,4,2/3/22,0,0,NA,NA,336
105,Extinguish,5,2/3/22,3,1,8,2,336
201,Chlorpyrifos,1,2/3/22,1,0,NA,NA,336
201,Chlorpyrifos,2,2/3/22,2,1,NA,NA,336
201,Chlorpyrifos,3,2/3/22,1,0,NA,NA,336
201,Chlorpyrifos,4,2/3/22,0,2,NA,NA,336
201,Chlorpyrifos,5,2/3/22,0,1,4,4,336
202,Clinch,1,2/3/22,2,1,NA,NA,336
202,Clinch,2,2/3/22,3,0,NA,NA,336
202,Clinch,3,2/3/22,0,0,NA,NA,336
202,Clinch,4,2/3/22,0,0,NA,NA,336
202,Clinch,5,2/3/22,1,0,6,1,336
203,HotWater,1,2/3/22,4,1,NA,NA,336
203,HotWater,2,2/3/22,1,0,NA,NA,336
203,HotWater,3,2/3/22,1,2,NA,NA,336
203,HotWater,4,2/3/22,1,2,NA,NA,336
203,HotWater,5,2/3/22,1,1,8,6,336
204,Extinguish,1,2/3/22,2,2,NA,NA,336
204,Extinguish,2,2/3/22,2,0,NA,NA,336
204,Extinguish,3,2/3/22,0,1,NA,NA,336
204,Extinguish,4,2/3/22,0,2,NA,NA,336
204,Extinguish,5,2/3/22,3,0,7,5,336
205,Control,1,2/3/22,6,2,NA,NA,336
205,Control,2,2/3/22,5,1,NA,NA,336
205,Control,3,2/3/22,4,1,NA,NA,336
205,Control,4,2/3/22,2,2,NA,NA,336
205,Control,5,2/3/22,3,2,20,8,336
301,Chlorpyrifos,1,2/3/22,5,0,NA,NA,336
301,Chlorpyrifos,2,2/3/22,4,2,NA,NA,336
301,Chlorpyrifos,3,2/3/22,2,3,NA,NA,336
301,Chlorpyrifos,4,2/3/22,2,2,NA,NA,336
301,Chlorpyrifos,5,2/3/22,1,3,14,10,336
302,Extinguish,1,2/3/22,1,0,NA,NA,336
302,Extinguish,2,2/3/22,1,0,NA,NA,336
302,Extinguish,3,2/3/22,1,0,NA,NA,336
302,Extinguish,4,2/3/22,2,0,NA,NA,336
302,Extinguish,5,2/3/22,2,0,7,0,336
303,Clinch,1,2/3/22,1,2,NA,NA,336
303,Clinch,2,2/3/22,1,1,NA,NA,336
303,Clinch,3,2/3/22,0,0,NA,NA,336
303,Clinch,4,2/3/22,0,0,NA,NA,336
303,Clinch,5,2/3/22,2,2,4,5,336
304,HotWater,1,2/3/22,5,1,NA,NA,336
304,HotWater,2,2/3/22,2,3,NA,NA,336
304,HotWater,3,2/3/22,4,1,NA,NA,336
304,HotWater,4,2/3/22,4,1,NA,NA,336
304,HotWater,5,2/3/22,4,1,19,7,336
305,Control,1,2/3/22,9,1,NA,NA,336
305,Control,2,2/3/22,9,2,NA,NA,336
305,Control,3,2/3/22,4,1,NA,NA,336
305,Control,4,2/3/22,4,1,NA,NA,336
305,Control,5,2/3/22,8,1,34,6,336
401,HotWater,1,2/3/22,8,1,NA,NA,336
401,HotWater,2,2/3/22,3,0,NA,NA,336
401,HotWater,3,2/3/22,0,0,NA,NA,336
401,HotWater,4,2/3/22,4,0,NA,NA,336
401,HotWater,5,2/3/22,1,1,16,2,336
402,Extinguish,1,2/3/22,1,1,NA,NA,336
402,Extinguish,2,2/3/22,0,0,NA,NA,336
402,Extinguish,3,2/3/22,0,0,NA,NA,336
402,Extinguish,4,2/3/22,0,0,NA,NA,336
402,Extinguish,5,2/3/22,0,0,1,1,336
403,Control,1,2/3/22,3,1,NA,NA,336
403,Control,2,2/3/22,5,0,NA,NA,336
403,Control,3,2/3/22,0,1,NA,NA,336
403,Control,4,2/3/22,0,0,NA,NA,336
403,Control,5,2/3/22,2,0,10,2,336
404,Clinch,1,2/3/22,0,1,NA,NA,336
404,Clinch,2,2/3/22,0,0,NA,NA,336
404,Clinch,3,2/3/22,0,0,NA,NA,336
404,Clinch,4,2/3/22,0,1,NA,NA,336
404,Clinch,5,2/3/22,0,0,0,2,336
405,Chlorpyrifos,1,2/3/22,2,1,NA,NA,336
405,Chlorpyrifos,2,2/3/22,6,0,NA,NA,336
405,Chlorpyrifos,3,2/3/22,1,2,NA,NA,336
405,Chlorpyrifos,4,2/3/22,0,1,NA,NA,336
405,Chlorpyrifos,5,2/3/22,1,2,10,6,336
501,Clinch,1,2/3/22,3,0,NA,NA,336
501,Clinch,2,2/3/22,0,0,NA,NA,336
501,Clinch,3,2/3/22,0,1,NA,NA,336
501,Clinch,4,2/3/22,2,3,NA,NA,336
501,Clinch,5,2/3/22,1,1,6,5,336
502,Control,1,2/3/22,4,0,NA,NA,336
502,Control,2,2/3/22,2,0,NA,NA,336
502,Control,3,2/3/22,2,0,NA,NA,336
502,Control,4,2/3/22,4,2,NA,NA,336
502,Control,5,2/3/22,1,1,13,3,336
503,Chlorpyrifos,1,2/3/22,5,0,NA,NA,336
503,Chlorpyrifos,2,2/3/22,3,0,NA,NA,336
503,Chlorpyrifos,3,2/3/22,3,1,NA,NA,336
503,Chlorpyrifos,4,2/3/22,1,1,NA,NA,336
503,Chlorpyrifos,5,2/3/22,0,1,12,3,336
504,Extinguish,1,2/3/22,0,0,NA,NA,336
504,Extinguish,2,2/3/22,2,0,NA,NA,336
504,Extinguish,3,2/3/22,0,2,NA,NA,336
504,Extinguish,4,2/3/22,0,0,NA,NA,336
504,Extinguish,5,2/3/22,0,0,2,2,336
505,HotWater,1,2/3/22,3,1,NA,NA,336
505,HotWater,2,2/3/22,3,1,NA,NA,336
505,HotWater,3,2/3/22,2,1,NA,NA,336
505,HotWater,4,2/3/22,0,0,NA,NA,336
505,HotWater,5,2/3/22,2,1,10,4,336
601,Control,1,2/3/22,7,2,NA,NA,336
601,Control,2,2/3/22,5,1,NA,NA,336
601,Control,3,2/3/22,3,2,NA,NA,336
601,Control,4,2/3/22,2,2,NA,NA,336
601,Control,5,2/3/22,2,4,19,11,336
602,HotWater,1,2/3/22,2,0,NA,NA,336
602,HotWater,2,2/3/22,5,2,NA,NA,336
602,HotWater,3,2/3/22,1,1,NA,NA,336
602,HotWater,4,2/3/22,3,0,NA,NA,336
602,HotWater,5,2/3/22,1,0,12,3,336
603,Extinguish,1,2/3/22,1,0,NA,NA,336
603,Extinguish,2,2/3/22,0,1,NA,NA,336
603,Extinguish,3,2/3/22,1,1,NA,NA,336
603,Extinguish,4,2/3/22,0,2,NA,NA,336
603,Extinguish,5,2/3/22,0,3,2,7,336
604,Clinch,1,2/3/22,1,0,NA,NA,336
604,Clinch,2,2/3/22,0,0,NA,NA,336
604,Clinch,3,2/3/22,0,2,NA,NA,336
604,Clinch,4,2/3/22,1,0,NA,NA,336
604,Clinch,5,2/3/22,0,2,2,4,336
605,Chlorpyrifos,1,2/3/22,3,1,NA,NA,336
605,Chlorpyrifos,2,2/3/22,3,2,NA,NA,336
605,Chlorpyrifos,3,2/3/22,1,1,NA,NA,336
605,Chlorpyrifos,4,2/3/22,0,2,NA,NA,336
605,Chlorpyrifos,5,2/3/22,1,3,8,9,336
101,Control,1,2/18/22,8,1,NA,NA,351
101,Control,2,2/18/22,5,2,NA,NA,351
101,Control,3,2/18/22,5,0,NA,NA,351
101,Control,4,2/18/22,4,0,NA,NA,351
101,Control,5,2/18/22,7,3,29,6,351
102,HotWater,1,2/18/22,1,1,NA,NA,351
102,HotWater,2,2/18/22,1,1,NA,NA,351
102,HotWater,3,2/18/22,6,1,NA,NA,351
102,HotWater,4,2/18/22,1,1,NA,NA,351
102,HotWater,5,2/18/22,5,2,14,6,351
103,Chlorpyrifos,1,2/18/22,5,1,NA,NA,351
103,Chlorpyrifos,2,2/18/22,7,0,NA,NA,351
103,Chlorpyrifos,3,2/18/22,1,1,NA,NA,351
103,Chlorpyrifos,4,2/18/22,2,0,NA,NA,351
103,Chlorpyrifos,5,2/18/22,3,1,18,3,351
104,Clinch,1,2/18/22,2,1,NA,NA,351
104,Clinch,2,2/18/22,0,1,NA,NA,351
104,Clinch,3,2/18/22,0,1,NA,NA,351
104,Clinch,4,2/18/22,0,0,NA,NA,351
104,Clinch,5,2/18/22,3,2,5,5,351
105,Extinguish,1,2/18/22,0,0,NA,NA,351
105,Extinguish,2,2/18/22,1,1,NA,NA,351
105,Extinguish,3,2/18/22,1,0,NA,NA,351
105,Extinguish,4,2/18/22,2,0,NA,NA,351
105,Extinguish,5,2/18/22,6,0,10,1,351
201,Chlorpyrifos,1,2/18/22,2,2,NA,NA,351
201,Chlorpyrifos,2,2/18/22,2,1,NA,NA,351
201,Chlorpyrifos,3,2/18/22,2,1,NA,NA,351
201,Chlorpyrifos,4,2/18/22,3,0,NA,NA,351
201,Chlorpyrifos,5,2/18/22,2,1,11,5,351
202,Clinch,1,2/18/22,3,0,NA,NA,351
202,Clinch,2,2/18/22,0,0,NA,NA,351
202,Clinch,3,2/18/22,1,0,NA,NA,351
202,Clinch,4,2/18/22,0,1,NA,NA,351
202,Clinch,5,2/18/22,6,2,10,3,351
203,HotWater,1,2/18/22,3,0,NA,NA,351
203,HotWater,2,2/18/22,2,3,NA,NA,351
203,HotWater,3,2/18/22,1,0,NA,NA,351
203,HotWater,4,2/18/22,1,0,NA,NA,351
203,HotWater,5,2/18/22,1,0,8,3,351
204,Extinguish,1,2/18/22,0,0,NA,NA,351
204,Extinguish,2,2/18/22,4,1,NA,NA,351
